id,transcript
1302,lạnh_lùng hay thân thiện
1303,nhìn khuôn_mặt mình lạnh_lùng mình biết
1304,nhìn cái khuôn_mặt mình nó
1305,nó kiểu nó góc_cạnh mà nó có những cái nét mà nó bị không phải là bị có những nét mà nó nó sắc
1306,thực_ra là cũng không quan_tâm lắm mình cũng không để_ý cuối_cùng thì cái bài đấy điểm nó cao thật
1307,mình không nhớ chính_xác điểm là bao_nhiêu thế_nhưng mà mình nhớ là lúc dò điểm vừa ra trên cái hệ_thống mạng trường ý lúc đó mình và cả lớp đang học ở trường
1308,cái cái cái cuộc_sống mà đi theo cái nhịp
1309,đi làm chín giờ đến năm giờ về nghỉ đi chơi
1310,và cuối tuần thì đi chơi
1311,thì em không thích cá_nhân em không thích cái nhịp đó
1312,cá_nhân em_em thích
1313,làm theo cái cách
1314,thì các bạn cứ kéo xuống cái phần bình luận
1315,kiểu gì sẽ cũng có một cái bình_luận ghi lời bài hát ra đó
1316,từ_từ để mình chỉ cho các bạn xem
1317,bây_giờ mình sẽ bật một cái bài hát mà dạo này mình
1319,đầu_tiên là một túi nhỏ như_thế_này đi từ nhỏ trước rồi đến to ha
1321,có hai cái mát
1322,trà xanh này
1323,g_rin ti cái dòng trà xanh này có rất là nhiều mặt nạ
1324,rất là nhiều kiểu mặt_nạ khác_nhau cái này là
1326,hoặc là ngày hôm_qua các bạn chưa gội đầu
1327,thì các bạn cũng có_thể dùng cái này để làm cho cái tóc nó phồng lên mà nó nhìn nó có_vẻ sạch_sẽ mặc_dù chúng_mình chưa gội đầu
1328,khi mà các bạn xịt cái này để các bạn sẽ thấy một_ít trắng trắng
1329,ở dưới chân tóc
133,gần giống như_không có sự lựa chọn
1330,thế_nhưng mà ít thôi nó không bị nhiều đâu
1331,thì một là các bạn không bị mua trùng
1332,những cái món đồ mà các bạn đã có
1333,hai là các bạn sẽ biết quý cái công_sức mà chúng_mình phải è_cổ ra dọn_dẹp để từ đó bớt tốn tiền mua những cái món đồ linh_tinh rác nhà
1334,bởi_vậy chưa bao_giờ mình nghĩ là mình sẽ học đại_học ở đây luôn_luôn mình có một cái suy_nghĩ thôi_thúc là mình phải đi học đại_học ở nước ngoài
1335,và khi mà các bạn
1336,làm tất_cả mọi thứ với một cái suy_nghĩ duy nhất
1337,đây cái áo này thì nó sẽ
1338,dễ mặc như_thế_này đây
1339,mình rất thích những cái loại áo_khoác và các cái loại áo ở phía trong mà nó dễ kết_hợp với nhau á
134,bởi_vậy mình làm cái vi_đi_ô này ở một cái tâm_thế là
1340,tức_là một cái áo có mũ này có_thể mặc với cả ba cái áo_khoác mà mình có và một cái áo_khoác như_thế_này mình có_thể mặc với cả ba cái áo_len và áo nỉ mà mình có đó
1341,vừa ngập cái lưỡi xay là mình dừng lại
1342,đó là cái lượng sữa mà mình thích uống nhiều bạn thích uống cái sữa đặc hơn thì các bạn có_thể bỏ nhiều hạt hơn thế_nhưng mà đối_với mình sau khi một thời_gian mình làm sữa mình biết cái cách ước lượng
1343,thì mình đổ cái hạt
1344,cho nó vừa
1345,kiểu như_là nó đầy lên đến cái phần hết cái phần đen_đen này
1346,không phải là hết cái phần đen_đen này thì nó hơi nhiều quá nhưng_mà ý là nó ngập cái lưỡi dao ý
1347,là mình dừng lại rồi tại vì mình thích uống sữa nó hơi thanh_thanh một_chút chứ nó không đặc
1348,quá thì đó đó là một cái phần hạt mình cho vào
1349,nhắc lại thêm các bạn một lần nữa không nhất_thiết các bạn phải uống sữa hạt sen nếu muốn giảm cân nhanh để uống sữa hạt sen tại vì cái hạt sen cái nhiệt_lượng nó thấp
135,mình hiểu không phải lúc_nào chúng_ta cũng ở cái_thế chủ động
1350,các cơ_xần á thì mình nghe_nói là cơ_xần của i hát lờ rất là tốt thế_là mình báo trong đó cái mình mới thử
1351,và sau khi mà mình nói_chung là
1352,nhân_viên ở đấy tỏ thái_độ rất là kỳ
1353,những cái miếng như_thế_này rồi
1354,sau đấy các bạn đánh lên thì đây là cái độ vừa đủ
1355,đối_với mình nếu_mà các bạn đánh sớm quá đó thì cả cái nước này nó sẽ vàng đục_ngầu và nó nói_chung là nó không có những có những cái miếng trứng như_thế này
1356,thế_nhưng nếu_mà các bạn để quá lâu cho_đến khi các bạn đánh ra thì nó sẽ bị kiểu nó sẽ thành một cục trứng to_đùng á và nó sẽ rất cứng mà nó sẽ không được ngon
1357,như_thế_này là vừa đủ bây_giờ mình nhỏ lửa lại
1358,nhỏ lửa lại để cho nó sôi vừa thôi
1359,sau khi mình đánh trứng xong thì mình cũng sẽ bỏ cà_chua ạ nhầm
136,và không phải lúc_nào chúng_ta cũng sẽ tìm ngay ra được một câu trả_lời thế_nhưng cái điều mà mình hy_vọng đạt được qua cái vi_đi_ô này là các bạn hiểu rằng
1360,xin_lỗi bỏ đậu_phụ vào luôn nha các bạn
1366,thì sau khi mà mình mếch cắp ở đây
1367,thì_là mình lại kéo ra
1368,và mình đóng vào để cho cái hương nó không có ở đối_diện với cái giường thì nó nói_chung là mình cảm_giác nó không không hay lắm
1369,bằng cái túi như_thế này
137,chỉ khi vậy họ mới dám
1370,đó khi mà mình bỏ vào
1371,nó sẽ không bị xước bởi những cái đồ khác những cái đồ khác thì nó sẽ luôn_luôn có những cái kiểu
1372,khoá_kéo này khuy bằng kim loại
1374,nếu những người thân_thiết xung_quanh bạn mà_lại luôn tiêu cực
1375,nếu_mà câu_chuyện nói ra chỉ toàn là kêu_ca phàn_nàn hay_là nói_xấu người khác
1376,thì bạn cần phải xem lại
1377,nếu bạn muốn có một cuộc_sống tốt hơn
1378,hãy dành thời_gian nhiều hơn với những người_yêu lao_động này
1379,yêu bản_thân này yêu bạn_bè xung_quanh này
138,báo đến chính_quyền để họ
1380,khi nói_chuyện với những người đó bạn phải_biết được thêm về lĩnh_vực của người ta
1381,bạn phải được chia_sẻ niềm_vui của người_ta và bạn phải nhìn thấy những cái khuôn_mặt sáng_sủa chứ không phải là nhăn nhó
1382,những cuộc gặp_gỡ như_vậy chắc_chắn là sẽ cho bạn một cái nguồn năng_lượng mới và bạn sẽ cảm_thấy tốt hơn nhiều
1383,bản_thân mình là người hướng_ngoại mình quý bạn_bè và mình thích gặp bạn_bè bởi vậy
1384,cái này mình mua ở cửa_hàng lóc an lóp
1385,các bạn ra các cửa_hàng lóc gần lóc sẽ đều có hết
1386,cái chạn bát này thì nó hơi mắc một_chút hình_như là nó hơi nó hơn một_triệu rồi và mình sẽ để cái giá ở dưới này
1387,cái này á là cái miếng rửa bát mà mình để phơi vào đây này các bạn
1388,một là một công_việc đã được à
1389,chắc chắn hai
139,để họ lấy xác con họ về thôi
1390,là một khoản vốn các bạn mang theo và ba
1391,là có_thể là một_số người_thân có_thể giúp_đỡ bạn nuôi bạn trong cái thời_gian ban đầu nếu có cả ba thì rất tốt thế_nhưng mà nếu_không có cả ba thì ít_nhất phải có hai hoặc một
1392,rất quan_trọng chúng mình
1393,phải trân_trọng cái nguyên_lý của việc
1394,tiết_kiệm được nhiều khoản nhỏ
1395,dần_dần nó sẽ thành một khoản lớn sau đó đến cái lúc
1396,mà các bạn có khoản lớn ở trong tay rồi thì các bạn mới nói đến chuyện đại_sự chuyện to_chuyện lớn chuyện tỷ nọ tỷ kia được còn nếu_mà các bạn cứ bóc_ngắn_cắn_dài ý làm nhiều ăn cho hết thế xong rồi nói những cái chuyện tỷ nọ tỷ kia á thì người_ta gọi_là chém gió vậy chúng_ta phải gửi tiết_kiệm như_thế nào
1397,mỗi khi mà mình nhận được tiền mình sẽ quy_định ra một cái phần_trăm cố_định mà mình có_thể tiết_kiệm được từ cái phần tiền đó sao cho có_thể sống bình_thường với cái phần_trăm còn lại
1398,các bạn sẽ phải đi thuê nhà chui
1399,à có_thể là nhờ sinh_viên đi thuê nhà dùm đứng_tên hợp_đồng dùm sau đó thì các bạn
14,chính là cái máy tính
140,và bây_giờ nói là
1400,trả tiền cho người_ta để các bạn vào ở
1401,à thẻ đi tàu này
1402,thẻ ngân_hàng này các bạn cũng sẽ phải nu mua lại của người khác
1403,thì rất là phổ_biến là trong giới du_học_sinh á thì khi mà hoàn_thành việc học
1404,và để lại một cái thẻ ngân_hàng hoặc là một cái thẻ tàu
1405,câu_hỏi thứ hai
1406,là nếu_mà cái con_số các bạn tính ra mà chòm chèm cái con_số mà
1407,bố_mẹ các bạn có tức_là các bạn
1408,bố bố bố_mẹ các bạn có chín đồng mà các bạn lại cần mười đồng chẳng hạn
1409,mình không hoà_nhập được
141,trách_nhiệm thuộc về những kẻ buôn_người mà những kẻ buôn_người là những kẻ lừa đảo
1410,bởi_vậy cái
1411,từ khi mà mình học phổ_thông mình đã có một cái suy_nghĩ rất là
1412,rõ là con đường duy_nhất của mình để có_thể đến được_một_cái nơi mà
1413,mình có_thể là chính mình
1414,không khác_gì so với cái việc các bạn nói_chuyện bằng tiếng việt cả
1415,các bạn hoàn_toàn có khả_năng mà các bạn cần phải
1416,tin là bộ_não của các bạn
1417,có cái khả_năng làm được_cái việc đó
1419,bây_giờ mình hỏi bạn
142,thế thế_nhưng mà
1420,cái nhà như nào thì_là dầu
1421,tài_khoản ngân_hàng chứa bao_nhiêu tiền thì gọi_là dầu thu_nhập một tháng bao_nhiêu thì được coi là dấu
1422,hay_là tủ đồ có bao_nhiêu món đồ hiệu sẽ được coi là dấu
1423,đó bạn đựng vào trong túi là bạn đã có một cái túi ăn trưa rất là tiện như_thế_này đây
1424,nếu_mà các bạn đi xe_buýt thì các bạn sẽ cảm_thấy là những cái hộp thuỷ_tinh nó hơi nặng quá thì các bạn có_thể dùng hộp nhựa cũng được
1425,mình đi làm tám tiếng suốt một năm
1426,một_hai năm vừa_rồi mình đi làm tám tiếng
1427,ở cơ_quan sau đấy mình về mà mình làm tất_cả những cái việc vi_đi_ô của mình tất_cả những cái việc sáng_tạo ở mình vào buổi tối vào cuối tuần
1428,điều tiếp_theo mà mình học được là tìm ra công_việc mình đam_mê rất là quan_trọng trên con đường
1429,thì nhiều người sẽ nói với bạn là bạn phải thực_tế lên làm cái việc mình có_thể làm chứ không phải là lúc_nào cũng chạy theo những cái đam_mê viển_vông thế_nhưng mà mình tin rằng trong cuộc_sống này bạn xứng_đáng được làm công_việc của bạn yêu_thích tại vì mỗi ngày bạn ngủ mất tám tiếng
143,nói thế_nào nhờ những kẻ lừa_đảo kể_cả cái việc buôn_người lẫn cái việc cho vay nặng_lãi rồi tất_cả những chuyện đánh_bạc rồi các thứ thì tất_cả những tổ_chức này cái mà họ làm là họ đánh vào lòng tham của con_người trước
1430,còn lại mười_sáu tiếng_là tám tiếng đi làm rồi
1432,họ kỳ_thị người đồng_tính thật
1433,nhưng đôi_khi nó không phải là vì cái sự thù_ghét hay_là họ kỳ thị
1434,mà đôi_khi thực_sự là bởi_vì họ cảm_thấy bị
1435,bị bị sốc ý bị dội ý tại vì
1436,cái khái_niệm của sự đồng_tính á là một cái khái_niệm nó quá
1438,họ sống như_vậy thì
1440,có_lẽ là ở vị_trí của chính_phủ anh người_ta sẽ đưa ra những chế_tài người_ta sẽ có những cái khung
1441,luật như_thế nào_đó hoặc là ở vị_trí của
1442,ở lãnh_sự_quán việt nam ở bên anh thì người_ta cũng sẽ có những cái chương_trình hỗ_trợ như_thế nào_đó còn ở vị_trí của mình chỉ là một người ngoài
1443,rất khó để mình nói và rất khó để mình đưa ra cái nhận ra mình không nghĩ là mình có bất_cứ một cái nhận_xét gì mình chỉ cảm thấy
1444,và các bạn đi cà_phê mất bao_lâu và các bạn uống cái gì ở cà_phê và các bạn
